OID,PID
5678,610
5678,610
5678,47
5678,47
5679,577
5679,577
5679,577
5680,484
5680,484
5680,484
5680,943
5680,943
5680,943
5680,663
5680,663
5680,663
5680,315
5680,707
5680,707
5680,707
5681,556
5681,289
5681,289
5681,709
5682,314
5682,54
5682,54
5682,54
5682,324
5682,232
5682,232
5682,283
5682,283
5683,81
5683,81
5683,81
5683,633
5683,647
5684,760
5684,909
5684,909
5684,253
5684,92
5684,712
5684,712
5685,44
5685,200
5685,200
5685,682
5685,682
5685,682
5686,612
5686,612
5686,612
5686,254
5686,254
5686,254
5686,517
5686,511
5686,511
5686,511
5686,27
5686,27
5687,237
5687,876
5687,876
5687,20
5687,237
5687,237
5687,237
5688,441
5688,441
5688,441
5688,816
5688,292
5688,292
5688,292
5689,414
5689,414
5689,414
5689,135
5689,259
5689,259
5690,615
5690,615
5690,727
5691,943
5691,943
5691,6
5691,658
5691,658
5692,168
5692,168
5692,168
5692,402
5693,52
5693,522
5693,522
5693,601
5693,601
5693,601
5693,597
5694,311
5694,311
5694,517
5694,517
5694,193
5694,193
5694,193
5695,764
5695,764
5695,764
5695,314
5695,70
5695,156
5695,156
5696,958
5696,958
5696,958
5696,749
5696,101
5696,101
5697,130
5697,130
5697,130
5697,355
5697,355
5697,355
5698,745
5698,745
5698,745
5698,216
5698,216
5698,959
5698,517
5699,893
5699,893
5699,893
5699,307
5699,307
5699,307
5699,460
5699,937
5700,397
5701,345
5702,234
5702,941
5702,941
5702,941
5703,331
5703,146
5703,146
5703,146
5703,614
5703,179
5703,179
5703,179
5703,463
5703,463
5703,463
5704,963
5704,963
5704,963
5705,907
5705,907
5705,907
5705,571
5705,571
5705,571
5705,77
5705,77
5705,77
5706,149
5706,149
5706,149
5707,865
5707,865
5707,865
5707,794
5707,794
5708,660
5708,865
5708,629
5708,629
5708,949
5709,846
5709,846
5709,846
5710,169
5710,169
5710,46
5710,46
5710,46
5710,789
5710,765
5710,765
5711,541
5711,541
5712,224
5712,224
5712,224
5712,883
5712,883
5712,170
5712,263
5712,263
5712,181
5712,181
5713,831
5714,665
5714,96
5714,96
5714,459
5714,459
5714,864
5714,752
5714,752
5714,752
5715,15
5715,15
5715,15
5715,372
5715,372
5715,372
5715,234
5715,234
5715,234
5716,327
5716,327
5716,279
5716,279
5717,130
5717,130
5717,130
5717,94
5717,68
5717,68
5717,742
5718,215
5718,184
5718,184
5718,299
5718,299
5718,299
5718,669
5718,669
5718,669
5719,535
5719,535
5719,535
5719,521
5719,521
5719,521
5720,750
5720,750
5720,750
5720,439
5720,681
5721,50
5721,50
5721,50
5721,578
5721,578
5721,578
5721,85
5721,85
5721,85
5721,586
5721,586
5721,869
5722,970
5722,970
5722,970
5722,397
5722,397
5722,397
5722,475
5722,565
5722,565
5722,71
5723,708
5723,708
5723,708
5723,104
5723,389
5723,389
5723,56
5723,56
5723,968
5723,968
5723,968
5724,384
5724,384
5724,81
5724,81
5724,229
5724,229
5724,229
5725,868
5725,868
5725,267
5725,267
5725,53
5725,53
5725,53
5725,821
5725,821
5725,821
5726,732
5726,732
5726,180
5726,180
5726,549
5726,742
5726,742
5726,742
5727,470
5727,470
5728,537
5728,160
5728,158
5728,158
5728,158
5729,237
5729,233
5729,233
5729,233
5729,322
5729,322
5729,322
5729,440
5729,87
5729,87
5729,87
5730,920
5730,920
5730,3
5730,3
5730,672
5730,672
5730,430
5730,430
5731,279
5731,279
5731,410
5732,18
5732,18
5733,674
5733,674
5733,674
5733,753
5733,753
5733,753
5733,838
5733,838
5734,859
5734,859
5734,859
5734,166
5734,166
5734,166
5734,417
5735,383
5735,383
5735,587
5736,594
5736,594
5736,594
5736,141
5736,141
5736,141
5736,131
5736,131
5736,131
5737,620
5737,145
5737,145
5737,896
5737,923
5737,923
5737,598
5737,598
5737,598
5738,416
5738,416
5738,416
5738,389
5738,864
5738,864
5738,864
5738,557
5738,557
5738,768
5738,768
5739,630
5739,630
5739,630
5739,719
5739,137
5739,137
5739,264
5740,829
5740,829
5740,829
5740,477
5740,477
5740,477
5740,53
5740,53
5740,272
5740,272
5741,389
5741,389
5741,308
5741,559
5741,559
5741,559
5742,582
5742,25
5742,25
5742,25
5742,924
5742,924
5743,832
5744,469
5744,469
5744,469
5744,405
5744,339
5744,551
5744,551
5744,677
5744,677
5744,677
5745,10
5745,10
5745,377
5745,377
5745,377
5746,867
5747,468
5747,468
5747,955
5747,955
5747,955
5747,583
5747,583
5748,310
5748,310
5748,450
5748,450
5748,450
5748,166
5748,166
5748,733
5748,733
5748,511
5749,48
5749,48
5749,941
5749,941
5749,26
5749,664
5749,664
5749,283
5750,654
5750,654
5750,654
5751,450
5751,450
5751,49
5751,704
5751,704
5751,463
5751,463
5751,463
5751,400
5752,234
5752,234
5752,652
5753,110
5753,110
5754,223
5754,223
5754,16
5754,151
5754,151
5755,399
5755,399
5755,377
5755,377
5755,639
5755,639
5756,152
5756,152
5756,152
5757,581
5757,163
5757,163
5757,106
5757,106
5757,106
5758,383
5758,383
5758,282
5758,282
5758,83
5758,338
5758,338
5758,338
5759,531
5759,410
5759,410
5759,812
5760,595
5760,139
5760,138
5760,138
5760,138
5760,553
5760,553
5760,553
5761,949
5762,530
5762,530
5762,420
5762,420
5762,420
5762,651
5762,651
5762,651
5762,502
5763,130
5764,207
5764,207
5764,649
5764,649
5764,806
5764,485
5764,485
5764,485
5764,234
5765,89
5765,89
5765,670
5765,670
5765,670
5765,85
5765,85
5765,85
5765,449
5765,893
5765,893
5765,893
5766,860
5766,156
5766,156
5766,343
5766,343
5766,343
5766,292
5766,292
5767,498
5767,498
5767,498
5767,582
5767,582
5767,542
5767,542
5767,542
5767,60
5767,60
5767,738
5767,738
5767,738
5768,202
5768,202
5768,202
5768,27
5768,351
5768,62
5768,711
5768,711
5769,254
5769,254
5769,254
5770,422
5770,422
5770,794
5770,794
5770,957
5770,957
5770,651
5770,651
5770,651
5771,472
5771,472
5771,472
5771,462
5771,174
5771,378
5771,378
5771,831
5771,831
5771,831
5772,256
5772,256
5772,809
5772,809
5772,809
5772,263
5772,263
5772,263
5772,249
5772,249
5772,249
5772,673
5772,673
5772,673
5773,796
5773,796
5773,650
5773,650
5773,650
5773,703
5773,690
5773,15
5773,15
5773,15
5774,216
5774,216
5774,794
5774,794
5774,420
5774,420
5774,420
5774,679
5774,679
5774,679
5775,720
5775,720
5775,720
5775,153
5775,30
5775,351
5775,566
5775,566
5776,92
5776,272
5776,272
5776,272
5777,326
5778,329
5778,362
5778,362
5778,362
5778,962
5778,962
5778,186
5778,186
5778,186
5779,214
5780,763
5780,763
5780,572
5780,572
5780,572
5780,41
5780,41
5780,41
5780,329
5780,527
5780,527
5780,527
5781,360
5781,360
5781,839
5781,839
5781,839
5781,914
5781,284
5781,284
5781,660
5781,660
5782,747
5782,747
5783,755
5783,706
5783,706
5783,706
5783,222
5783,222
5783,222
5783,499
5783,499
5783,499
5783,553
5783,553
5783,553
5784,341
5784,341
5784,72
5784,72
5784,72
5784,157
5784,157
5784,157
5784,336
5785,90
5785,90
5786,813
5786,813
5786,944
5786,944
5786,944
5786,340
5786,340
5786,340
5786,712
5787,796
5787,180
5787,776
5787,776
5787,536
5788,346
5788,346
5788,346
5789,801
5789,801
5789,801
5789,410
5789,410
5789,410
5789,9
5789,9
5789,9
5790,842
5790,842
5790,93
5790,142
5790,142
5791,319
5791,319
5791,319
5791,96
5791,96
5791,96
5791,384
5791,384
5791,384
5791,129
5791,631
5791,631
5791,631
5792,162
5792,162
5792,162
5792,424
5793,776
5793,809
5793,809
5793,435
5793,435
5793,795
5793,795
5793,795
5793,38
5793,38
5793,38
5794,115
5794,572
5794,572
5794,268
5794,268
5794,268
5794,59
5794,59
5794,274
5794,274
5794,274
5795,948
5795,948
5795,279
5795,279
5795,81
5795,81
5795,695
5795,695
5796,336
5796,336
5796,688
5796,688
5796,688
5796,34
5796,378
5796,378
5796,857
5797,450
5797,450
5797,450
5797,539
5797,693
5797,693
5797,67
5797,67
5797,124
5797,124
5797,124
5798,853
5798,853
5799,388
5799,613
5799,613
5799,613
5799,199
5799,199
5799,199
5799,397
5799,211
5799,211
5799,211
5800,934
5800,934
5800,557
5800,557
5800,373
5800,899
5801,613
5801,613
5801,750
5801,750
5801,430
5802,452
5802,452
5802,452
5803,563
5803,563
5803,563
5803,863
5803,863
5803,540
5804,502
5804,370
5805,140
5806,692
5806,565
5806,565
5806,728
5806,728
5806,816
5806,816
5806,816
5807,243
5807,243
5807,688
5807,163
5807,163
5807,163
5808,163
5808,163
5808,769
5808,769
5809,368
5809,368
5809,368
5810,956
5810,384
5810,384
5810,384
5811,894
5811,466
5811,466
5811,466
5811,403
5811,403
5811,745
5811,745
5812,635
5812,270
5812,270
5812,270
5812,225
5812,225
5812,722
5812,722
5813,808
5813,808
5813,852
5813,419
5813,419
5813,437
5813,437
5813,437
5814,90
5814,90
5814,90
5815,435
5815,435
5815,435
5816,690
5816,690
5817,423
5817,500
5817,500
5817,500
5817,648
5817,648
5817,648
5817,953
5817,953
5817,125
5817,125
5817,125
5818,175
5818,175
5818,175
5819,645
5819,645
5819,645
5819,684
5819,277
5819,277
5819,277
5819,742
5820,470
5820,470
5821,705
5821,705
5821,705
5821,243
5821,128
5821,128
5821,98
5821,98
5822,476
5822,476
5822,224
5822,224
5822,224
5823,612
5823,409
5823,409
5824,675
5824,675
5824,675
5824,850
5824,392
5824,392
5824,9
5824,9
5824,9
5824,480
5825,869
5825,869
5825,869
5825,236
5825,236
5825,167
5826,365
5826,365
5826,365
5826,724
5826,724
5826,724
5826,382
5827,782
5827,289
5827,386
5828,735
5828,735
5828,939
5828,939
5828,752
5828,752
5828,752
5828,333
5828,687
5828,687
5829,768
5829,768
5830,142
5830,142
5830,595
5831,374
5831,374
5831,945
5831,945
5831,668
5831,458
5832,719
5832,719
5832,719
5832,313
5832,180
5832,180
5832,180
5832,173
5832,173
5832,173
5832,499
5832,499
5832,499
5833,860
5833,719
5833,719
5833,925
5833,925
5833,873
5833,873
5833,873
5834,329
5834,329
5834,763
5834,763
5834,763
5834,103
5834,103
5835,267
5835,267
5835,672
5835,672
5835,409
5835,409
5836,576
5837,554
5837,554
5837,563
5837,563
5837,563
5838,286
5838,286
5838,623
5838,623
5838,623
5838,479
5838,917
5838,917
5838,917
5839,268
5839,604
5839,604
5839,763
5839,763
5840,777
5840,777
5841,470
5841,470
5841,470
5842,919
5842,919
5842,919
5843,734
5843,734
5843,734
5844,403
5844,857
5844,857
5845,472
5846,275
5846,275
5846,275
5846,645
5846,927
5846,927
5846,927
5846,754
5847,638
5847,638
5847,638
5848,728
5848,183
5848,848
5848,730
5848,730
5848,710
5849,868
5849,734
5849,269
5849,269
5849,269
5849,499
5849,499
5849,499
5850,153
5850,153
5850,784
5850,8
5850,8
5850,8
5851,348
5851,348
5852,876
5852,876
5852,876
5852,699
5852,699
5853,7
5853,7
5853,7
5853,926
5853,926
5853,204
5853,204
5854,682
5854,682
5854,682
5855,884
5855,763
5855,763
5855,421
5855,421
5855,421
5856,857
5856,857
5856,857
5856,625
5856,625
5857,607
5857,607
5857,607
5857,525
5858,189
5858,189
5858,189
5858,417
5858,417
5858,756
5858,192
5858,524
5858,524
5858,524
5859,242
5859,242
5859,242
5859,804
5860,313
5860,853
5860,853
5860,209
5860,907
5860,907
5860,907
5860,521
5860,521
5860,521
5861,124
5861,124
5861,151
5861,951
5861,951
5861,889
5861,889
5861,248
5861,248
5862,258
5862,258
5862,258
5862,430
5862,118
5862,118
5862,118
5862,646
5862,646
5863,617
5863,617
5863,523
5863,523
5863,378
5863,378
5863,105
5863,105
5864,843
5864,843
5864,813
5864,813
5864,813
5864,444
5865,186
5865,444
5865,568
5865,568
5865,743
5865,743
5865,951
5865,951
5865,951
5866,356
5866,356
5866,356
5866,216
5866,352
5866,832
5866,832
5867,217
5867,467
5868,710
5868,203
5868,203
5868,276
5868,276
5869,818
5869,107
5869,107
5869,671
5869,473
5869,473
5869,176
5869,176
5870,555
5870,555
5870,941
5870,941
5870,941
5870,18
5870,18
5870,18
5870,229
5870,229
5870,462
5870,462
5871,421
5871,421
5871,421
5871,380
5871,380
5872,259
5873,443
5873,443
5873,443
5874,332
5874,332
5874,894
5874,894
5875,693
5875,693
5875,462
5875,462
5875,462
5875,417
5876,404
5876,404
5876,404
5876,691
5876,691
5877,417
5877,417
5877,417
5877,818
5877,818
5877,818
5878,295
5879,524
5879,524
5879,199
5879,199
5879,199
5880,477
5880,477
5880,477
5880,111
5880,111
5880,132
5880,132
5880,669
5880,669
5880,669
5881,649
5881,649
5882,189
5882,189
5882,418
5882,418
5882,418
5882,967
5882,440
5882,440
5882,440
5883,540
5884,731
5884,608
5884,608
5885,631
5885,631
5885,631
5885,263
5885,263
5885,283
5885,283
5885,283
5885,507
5885,507
5885,507
5886,633
5886,162
5886,162
5887,617
5887,617
5887,617
5888,490
5888,240
5888,111
5888,42
5888,42
5889,62
5889,62
5889,62
5890,197
5890,683
5891,962
5891,962
5891,150
5891,710
5891,710
5891,710
5891,731
5891,731
5892,72
5892,72
5892,694
5892,694
5892,225
5892,225
5892,225
5892,477
5893,818
5893,818
5893,924
5894,550
5894,550
5895,695
5895,695
5895,791
5896,852
5896,951
5896,951
5896,951
5897,310
5898,93
5898,93
5898,93
5898,619
5898,715
5898,245
5898,464
5898,464
5898,464
5899,565
5899,288
5899,704
5899,333
5899,696
5899,696
5899,696
5900,498
5900,498
5901,806
5901,806
5902,177
5902,177
5902,177
5902,929
5902,929
5902,148
5902,148
5902,148
5903,358
5904,674
5904,674
5904,674
5904,775
5904,775
5904,775
5904,8
5904,673
5904,673
5905,639
5905,639
5905,639
5906,155
5906,155
5906,847
5906,847
5906,847
5906,965
5906,965
5906,965
5907,163
5907,529
5907,529
5907,22
5907,813
5907,813
5907,813
5907,20
5907,20
5907,20
5908,835
5908,835
5908,835
5908,835
5909,557
5909,557
5909,909
5909,756
5910,449
5911,967
5911,967
5911,704
5911,704
5911,704
5911,617
5911,617
5912,185
5912,601
5912,601
5913,701
5913,701
5913,675
5913,675
5913,675
5913,724
5913,189
5913,189
5913,189
5914,423
5914,423
5915,1
5915,786
5915,786
5915,719
5915,719
5915,719
5915,396
5915,727
5915,727
5916,961
5916,961
5916,961
5917,14
5917,14
5918,311
5918,311
5918,731
5918,731
5918,731
5918,445
5919,315
5919,897
5919,897
5919,74
5919,74
5919,74
5919,969
5919,27
5919,27
5919,27
5920,886
5920,886
5920,886
5920,411
5920,811
5921,700
5921,16
5921,16
5921,368
5921,368
5921,654
5921,801
5922,874
5922,874
5922,874
5922,591
5922,591
5922,591
5922,24
5922,24
5922,556
5922,556
5922,556
5923,300
5923,300
5923,300
5923,820
5924,211
5924,211
5924,201
5925,944
5925,944
5926,784
5926,784
5926,46
5926,46
5927,326
5928,51
5928,51
5929,42
5929,42
5929,42
5929,96
5929,543
5929,543
5929,543
5929,50
5929,261
5930,85
5930,85
5930,624
5930,624
5930,20
5930,20
5930,20
5931,35
5931,244
5931,949
5932,550
5932,550
5932,550
5932,88
5932,503
5932,503
5932,503
5933,533
5933,236
5933,236
5934,515
5934,515
5935,495
5935,619
5935,619
5935,619
5935,854
5935,515
5936,923
5936,614
5936,829
5936,263
5937,846
5938,867
5938,867
5938,891
5938,891
5938,193
5938,193
5938,193
5938,516
5938,516
5938,516
5938,49
5939,324
5939,324
5939,324
5939,722
5939,341
5939,341
5939,619
5939,619
5939,619
5940,842
5940,842
5940,842
5940,924
5940,924
5940,924
5941,722
5941,722
5941,171
5941,171
5941,171
5941,801
5941,309
5941,309
5941,852
5941,852
5941,852
5942,124
5942,124
5943,507
5943,507
5943,507
5943,615
5943,615
5943,446
5943,446
5944,102
5944,102
5944,59
5944,59
5945,909
5946,37
5946,37
5946,720
5946,720
5946,720
5947,115
5947,115
5947,190
5947,190
5948,678
5948,678
5948,678
5949,607
5950,399
5950,399
5950,281
5950,281
5951,833
5951,833
5951,399
5951,537
5951,537
5951,537
5952,194
5952,908
5952,285
5952,285
5952,285
5952,73
5952,73
5952,368
5952,368
5952,368
5953,212
5953,212
5953,161
5953,161
5953,536
5953,536
5953,331
5953,477
5954,85
5954,85
5954,85
5954,544
5954,356
5954,440
5955,264
5955,264
5955,264
5955,874
5955,521
5956,375
5956,956
5956,956
5956,354
5956,354
5957,180
5957,180
5958,522
5958,522
5958,522
5958,313
5959,165
5959,506
5959,710
5959,710
5959,710
5959,706
5959,571
5959,571
5959,571
5960,724
5960,729
5960,956
5960,956
5960,956
5960,554
5960,554
5960,554
5961,428
5961,938
5961,938
5961,938
5961,90
5961,90
5962,586
5962,586
5962,586
5962,742
5963,292
5963,292
5963,467
5963,2
5963,2
5963,2
5963,455
5963,455
5963,455
5964,238
5965,90
5966,844
5966,247
5966,247
5966,796
5966,796
5966,796
5966,853
5966,879
5966,879
5966,879
5967,536
5967,536
5967,69
5967,553
5967,553
5967,553
5967,204
5967,599
5967,599
5967,599
5968,296
5969,885
5969,344
5969,154
5969,154
5969,154
5969,593
5969,593
5969,593
5970,227
5970,227
5970,564
5970,722
5970,722
5970,722
5970,384
5970,384
5970,384
5971,103
5971,106
5971,106
5972,857
5972,857
5973,460
5973,460
5973,460
5973,316
5973,316
5973,207
5973,207
5973,207
5974,58
5974,934
5974,934
5974,934
5974,282
5974,282
5974,282
5975,804
5975,804
5975,140
5975,832
5975,832
5975,832
5975,478
5975,478
5975,478
5975,866
5976,188
5976,225
5976,154
5976,154
5976,613
5976,750
5977,586
5977,958
5977,958
5977,958
5977,329
5977,329
5977,329
5977,323
5977,323
5977,323
5978,667
5978,667
5978,885
5978,885
5978,885
5978,235
5978,235
5978,235
5978,271
5978,271
5978,271
5978,494
5979,532
5979,532
5979,7
5979,7
5980,628
5980,628
5980,628
5980,574
5980,491
5980,491
5980,282
5980,282
5981,958
5981,958
5981,739
5981,739
5981,739
5982,384
5982,384
5982,384
5982,69
5982,69
5982,69
5983,818
5983,60
5983,60
5983,463
5984,573
5984,573
5985,182
5985,182
5985,182
5985,110
5985,713
5985,713
5986,837
5986,837
5986,837
5986,757
5986,337
5986,337
5987,672
5988,397
5988,397
5988,561
5988,50
5988,50
5988,786
5988,786
5988,786
5988,274
5989,676
5989,676
5989,676
5989,706
5989,274
5989,668
5989,668
5989,668
5989,400
5989,400
5990,144
5990,144
5990,41
5991,271
5991,271
5992,811
5992,135
5992,135
5992,135
5992,107
5992,107
5992,617
5992,617
5992,617
5992,902
5993,77
5993,77
5993,77
5993,555
5993,555
5993,555
5994,79
5994,924
5994,924
5994,769
5994,545
5994,545
5994,745
5994,745
5994,745
5995,398
5995,398
5995,398
5995,246
5995,246
5995,246
5995,125
5995,125
5995,136
5995,136
5995,136
5995,608
5995,608
5996,19
5996,19
5996,19
5996,156
5996,156
5996,156
5996,283
5996,283
5996,283
5996,835
5996,529
5996,529
5996,529
5997,536
5997,536
5997,536
5997,272
5997,272
5997,572
5997,572
5997,572
5997,125
5997,125
5997,125
5997,437
5997,437
5997,437
5998,346
5998,346
5998,346
5999,454
5999,256
5999,256
5999,140
5999,140
5999,140
6000,874
6000,874
6000,874
6000,684
6000,682
6000,682
6000,408
6000,555
6000,555
6000,555
6001,119
6001,133
6001,133
6001,4
6001,4
6001,4
6001,907
6002,369
6002,369
6002,285
6003,21
6004,565
6004,565
6004,106
6005,226
6005,226
6005,823
6005,823
6005,823
6005,218
6005,218
6005,503
6006,786
6006,786
6006,303
6006,303
6006,303
6006,251
6006,251
6006,251
6006,611
6006,611
6007,757
6007,757
6007,42
6007,42
6007,42
6007,472
6007,472
6007,836
6007,836
6007,836
6007,874
6007,874
6007,874
6008,232
6008,232
6008,232
6008,379
6009,392
6009,503
6009,503
6009,450
6009,450
6010,111
6010,127
6010,127
6010,310
6010,310
6010,439
6010,706
6010,706
6011,609
6011,37
6011,37
6011,131
6011,16
6011,16
6011,124
6011,124
6012,427
6013,180
6013,180
6013,694
6013,322
6013,830
6013,830
6013,830
6013,521
6013,521
6013,521
6014,3
6014,3
6014,3
6014,929
6014,929
6014,142
6014,639
6014,639
6014,639
6014,297
6014,297
6014,297
6015,257
6015,257
6015,257
6015,405
6015,790
6015,641
6015,745
6015,745
6015,745
6016,814
6016,814
6016,620
6016,460
6016,460
6016,390
6016,390
6017,87
6017,87
6017,791
6017,791
6017,791
6018,918
6018,918
6018,918
6018,416
6018,416
6018,808
6019,837
6019,837
6019,837
6019,463
6019,463
6019,463
6019,469
6019,469
6019,469
6020,13
6020,595
6021,607
6021,607
6021,28
6021,28
6021,28
6021,572
6021,572
6021,660
6021,249
6022,924
6022,924
6022,243
6022,66
6022,98
6022,98
6022,664
6023,658
6023,658
6023,658
6023,845
6023,845
6023,612
6023,556
6023,556
6024,194
6024,194
6024,777
6024,777
6024,732
6025,611
6026,677
6026,419
6026,419
6027,581
6027,581
6027,581
6027,568
6027,568
6027,568
6027,144
6027,776
6027,190
6027,190
6027,190
6028,702
6029,64
6029,25
6029,25
6029,25
6029,818
6029,818
6029,74
6029,74
6029,192
6030,767
6031,809
6031,809
6031,809
6031,594
6031,845
6031,845
6031,464
6031,464
6031,464
6032,67
6032,67
6032,238
6032,189
6032,189
6032,189
6032,817
6032,817
6032,214
6033,72
6033,72
6033,72
6033,414
6034,121
6034,178
6034,131
6034,131
6034,131
6034,930
6034,930
6034,331
6034,331
6034,331
6035,679
6035,42
6035,42
6035,49
6035,956
6035,956
6035,956
6035,61
6036,828
6036,866
6036,866
6036,866
6036,170
6036,911
6036,911
6036,911
6037,681
6037,681
6037,83
6037,83
6037,83
6037,292
6038,880
6039,180
6039,180
6039,180
6039,908
6039,908
6039,908
6039,201
6040,516
6040,516
6040,516
6041,897
6041,897
6041,897
6042,308
6042,308
6042,108
6042,108
6042,415
6042,752
6042,752
6042,195
6042,195
6043,787
6043,749
6043,182
6044,789
6044,789
6044,789
6044,136
6044,136
6044,136
6045,621
6045,621
6045,621
6045,470
6045,910
6045,910
6045,910
6045,948
6045,416
6046,7
6046,7
6046,7
6046,375
6046,375
6046,375
6046,529
6046,529
6046,529
6047,491
6047,491
6047,491
6047,203
6047,203
6047,808
6047,808
6047,79
6048,139
6048,139
6048,139
6049,205
6049,205
6049,205
6049,216
6049,216
6049,216
6049,161
6050,493
6050,493
6050,513
6050,513
6051,343
6051,343
6051,479
6051,255
6051,255
6051,255
6051,543
6051,543
6051,543
6052,522
6052,510
6052,510
6052,510
6052,333
6052,333
6052,333
6052,524
6052,524
6052,524
6053,649
6053,678
6053,678
6054,65
6054,281
6054,281
6054,710
6054,710
6054,161
6054,161
6055,575
6055,116
6056,148
6056,148
6056,148
6056,826
6056,918
6056,918
6056,240
6056,240
6056,240
6057,231
6057,231
6057,231
6058,160
6058,769
6058,108
6058,108
6058,108
6059,244
6059,244
6059,244
6059,642
6059,642
6060,273
6060,76
6060,76
6060,76
6060,193
6060,244
6060,731
6061,18
6061,18
6061,227
6061,125
6061,125
6061,400
6061,400
6061,400
6062,827
6062,227
6062,227
6062,227
6062,851
6062,587
6062,587
6062,587
6063,836
6063,926
6063,926
6063,926
6064,805
6064,375
6064,322
6064,322
6064,322
6064,189
6064,189
6064,189
6065,529
6066,468
6066,468
6066,468
6066,772
6066,772
6066,772
6066,214
6066,862
6066,862
6066,862
6067,958
6067,958
6067,958
6067,110
6067,234
6067,234
6067,180
6067,180
6067,954
6068,782
6068,782
6068,782
6068,867
6068,867
6068,867
6068,968
6068,452
6068,452
6068,696
6068,696
6069,102
6069,102
6070,854
6070,854
6070,854
6070,222
6070,404
6071,27
6071,27
6071,27
6071,751
6071,899
6072,783
6072,783
6072,783
6073,865
6073,865
6073,865
6073,878
6073,878
6073,321
6073,321
6073,130
6073,130
6073,130
6073,484
6073,484
6073,484
6074,478
6074,478
6074,813
6074,548
6074,548
6074,236
6074,236
6074,236
6075,953
6075,891
6075,964
6075,964
6075,32
6076,856
6076,54
6076,54
6077,915
6077,678
6077,678
6077,678
6077,345
6077,345
6077,138
6078,801
6078,473
6078,335
6078,335
6078,335
6078,711
6078,117
6078,117
6079,103
6079,103
6079,103
6079,605
6079,605
6080,706
6080,706
6080,665
6080,779
6080,779
6080,853
6080,853
6080,607
6081,634
6081,183
6081,183
6081,183
6081,914
6081,2
6081,2
6082,199
6082,199
6082,138
6082,138
6082,138
6082,796
6082,796
6082,796
6083,282
6083,282
6083,282
6083,803
6083,238
6084,195
6084,310
6084,533
6084,212
6084,909
6084,909
6085,223
6085,691
6085,691
6086,454
6086,807
6086,544
6087,266
6087,640
6087,839
6087,636
6087,636
6088,383
6088,383
6088,383
6088,775
6089,709
6089,709
6089,255
6090,285
6090,285
6090,285
6091,654
6091,654
6091,669
6092,918
6092,918
6092,460
6092,711
6093,42
6093,895
6093,657
6094,268
6094,312
6095,874
6095,874
6095,874
6096,957
6096,600
6096,600
6096,414
6096,414
6096,414
6097,418
6097,418
6097,371
6098,835
6098,890
6098,890
6099,413
6099,413
6099,413
6100,389
6101,799
6101,799
6101,799
6101,820
6101,820
6101,608
6101,608
6101,608
6101,287
6101,287
6101,206
6101,206
6101,206
6102,244
6102,244
6102,807
6102,807
6102,33
6102,33
6102,257
6102,257
6102,257
6103,713
6103,713
6103,713
6103,467
6103,467
6103,467
6103,614
6103,254
6103,127
6104,148
6104,148
6104,160
6104,160
6104,160
6104,634
6104,634
6104,790
6104,790
6104,790
6105,122
6105,122
6105,122
6105,713
6105,229
6105,229
6105,229
6106,333
6106,333
6106,333
6106,521
6106,521
6107,373
6107,373
6107,894
6107,894
6107,894
6107,427
6107,427
6107,427
6107,82
6107,82
6108,465
6108,687
6108,113
6108,224
6108,224
6108,218
6109,512
6109,660
6109,660
6109,660
6109,438
6109,438
6110,867
6110,867
6110,814
6110,814
6110,814
6110,324
6110,324
6110,324
6110,103
6110,650
6110,650
6111,396
6111,396
6111,396
6111,763
6111,763
6111,763
6111,56
6111,56
6111,56
6112,245
6112,245
6112,750
6112,750
6112,750
6112,934
6112,934
6112,227
6113,965
6113,965
6113,773
6113,773
6113,916
6113,462
6113,462
6113,462
6113,892
6114,559
6115,456
6115,456
6116,88
6116,871
6116,777
6116,777
6116,48
6116,48
6116,48
6116,547
6116,547
6117,297
6118,201
6118,201
6118,201
6118,289
6118,289
6118,917
6118,917
6118,917
6118,471
6118,892
6119,780
6119,157
6119,699
6119,699
6119,699
6119,945
6119,945
6120,765
6120,765
6120,765
6120,106
6120,106
6120,106
6120,316
6120,316
6120,316
6121,614
6121,614
6121,450
6121,450
6121,450
6121,808
6121,240
6121,240
6121,240
6122,592
6122,879
6122,589
6122,589
6122,154
6122,154
6122,600
6123,684
6124,136
6124,634
6125,414
6125,414
6125,414
6126,195
6126,195
6126,195
6126,916
6126,916
6127,159
6127,159
6127,309
6127,540
6127,540
6127,540
6128,48
6128,48
6129,566
6129,566
6130,275
6130,38
6131,668
6131,10
6131,10
6131,891
6131,891
6132,643
6132,643
6132,643
6132,134
6132,134
6132,134
6133,450
6133,450
6133,450
6133,431
6133,431
6133,801
6133,801
6133,826
6133,826
6133,826
6133,522
6133,522
6134,366
6134,366
6134,366
6134,239
6134,239
6134,239
6134,603
6134,689
6134,689
6135,163
6135,229
6136,813
6136,882
6136,882
6136,479
6136,479
6136,479
6137,369
6137,369
6137,369
6137,649
6137,649
6137,649
6137,18
6137,18
6137,254
6137,254
6137,254
6137,450
6138,770
6138,770
6138,449
6138,746
6138,746
6138,746
6138,569
6138,569
6139,932
6139,133
6139,133
6140,305
6140,568
6140,392
6140,689
6140,689
6140,689
6141,787
6141,148
6141,800
6141,800
6141,67
6141,67
6141,67
6142,484
6142,484
6142,484
6142,276
6142,32
6143,21
6143,21
6143,21
6143,307
6143,307
6143,307
6143,79
6143,26
6144,481
6144,643
6144,643
